,_id,case_enquiry_id,case_status,case_title,city_council_district,closed_dt,closure_reason,confirmed_violation,department,development_id,development_name,fire_district,geocoded_location,land_usage,latitude,location,location_street_name,location_zipcode,longitude,neighborhood,neighborhood_services_district,open_dt,police_district,precinct,property_id,property_type,pwd_district,queue,reason,source,subject,type,ward
52,53be4dc688045d2e0f40002b,101001023821,Closed,Unsatisfactory Living Conditions,7.0,2014-02-21T14:16:19,Case Closed : ,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2014-02-11T09:47:55,D4,404.0,322407.0,Address,1C,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 4
53,53be4dc788045d2e0f40002c,101001023093,Open,Unsatisfactory Living Conditions,1.0,,,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2014-02-10T12:41:57,A1,301.0,174298.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 3
54,53be4dcf88045d2e0f40002d,101001016468,Closed,Bed Bugs,7.0,2014-02-18T13:18:34,Case Closed : ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2014-01-31T14:07:31,B2,1103.0,327357.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
55,53be4dcf88045d2e0f40002d,101001016468,Closed,Bed Bugs,7.0,2014-02-18T13:18:34,Case Closed : ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2014-01-31T14:07:31,B2,1103.0,327357.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
56,53be4dcf88045d2e0f40002e,101001016320,Closed,Unsafe/Dangerous Conditions,3.0,2014-02-05T14:30:03,Case Closed CORR: Corrected ,,ISD,86,Souris House,8.0,"{u'latitude': u'42.28599', u'needs_recoding': False, u'longitude': u'-71.04103'}",E,42.28599,4 Oakman St  Dorchester  MA  02122,4 Oakman St,2122.0,-71.04103,Dorchester,7.0,2014-01-31T11:17:08,C11,1610.0,104830.0,Address,07,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Unsafe Dangerous Conditions,Ward 16
57,53be4dd088045d2e0f40002f,101001015060,Closed,Unsatisfactory Utilities - Electrical  Plumbing,1.0,2014-02-12T15:13:04,Case Closed : ,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2014-01-30T12:57:54,A1,301.0,238839.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Utilities - Electrical  Plumbing,Ward 3
58,53be4dd188045d2e0f400030,101001014878,Open,Sewage/Septic Back-Up,1.0,,,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2014-01-30T10:31:39,A1,301.0,174298.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Sewage/Septic Back-Up,Ward 3
59,53be4dd288045d2e0f400031,101001014262,Open,Bed Bugs,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2014-01-29T10:47:56,B2,1103.0,327357.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
60,53be4dd288045d2e0f400031,101001014262,Open,Bed Bugs,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2014-01-29T10:47:56,B2,1103.0,327357.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
61,53be4dd288045d2e0f400032,101001014136,Closed,Bed Bugs,7.0,2014-02-18T13:24:15,Case Closed : ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2014-01-29T08:46:48,B2,1103.0,141915.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
62,53be4dd288045d2e0f400032,101001014136,Closed,Bed Bugs,7.0,2014-02-18T13:24:15,Case Closed : ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31859', u'needs_recoding': False, u'longitude': u'-71.09126'}",A,42.31859,241 Walnut Ave  Roxbury  MA  02119,241 Walnut Ave,2119.0,-71.09126,Roxbury,13.0,2014-01-29T08:46:48,B2,1103.0,141915.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 11
63,53be4dd388045d2e0f400033,101001013723,Closed,Mice Infestation - Residential,4.0,2014-02-07T08:57:03,Case Closed : ,,ISD,160,Fessenden Street Apartments (Family),8.0,"{u'latitude': u'42.279', u'needs_recoding': False, u'longitude': u'-71.09286'}",A,42.279,5 Fessenden St  Mattapan  MA  02126,5 Fessenden St,2126.0,-71.09286,Greater Mattapan,9.0,2014-01-28T13:52:11,B3,1802.0,235102.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Mice Infestation - Residential,Ward 18
64,53be4dd588045d2e0f400034,101001012309,Open,Squalid Living Conditions,7.0,,,,ISD,154,Walnut Park,9.0,"{u'latitude': u'42.31532', u'needs_recoding': False, u'longitude': u'-71.0972'}",E,42.31532,1990 Columbus Ave  Roxbury  MA  02119,1990 Columbus Ave,2119.0,-71.0972,Roxbury,11.0,2014-01-26T12:52:39,E13,1105.0,211594.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Squalid Living Conditions,Ward 11
65,53be4dd788045d2e0f400035,101001011418,Open,Unsatisfactory Living Conditions,1.0,,,,ISD,6,Bowdoin Manor,3.0,"{u'latitude': u'42.359847', u'needs_recoding': False, u'longitude': u'-71.063078'}",E,42.359847,39 Bowdoin St  Boston  MA  02114,39 Bowdoin St,2114.0,-71.063078,Beacon Hill,3.0,2014-01-24T08:48:13,A1,306.0,17613.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 3
66,53be4dd888045d2e0f400036,101001010952,Open,Heat - Excessive  Insufficient,9.0,,,,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.34447', u'needs_recoding': False, u'longitude': u'-71.14355'}",E,42.34447,91 Washington St  Brighton  MA  02135,91 Washington St,2135.0,-71.14355,Allston / Brighton,15.0,2014-01-23T12:24:19,D14,2110.0,330095.0,Address,04,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 21
67,53be4ddb88045d2e0f400037,101001010063,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2014-01-22T08:29:32,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
68,53be4ddb88045d2e0f400037,101001010063,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2014-01-22T08:29:32,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
69,53be4ddb88045d2e0f400038,101001010061,Closed,Heat - Excessive  Insufficient,7.0,2014-01-22T09:41:58,Case Closed Case Invalid ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2014-01-22T08:21:39,B2,1103.0,327331.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
70,53be4ddb88045d2e0f400038,101001010061,Closed,Heat - Excessive  Insufficient,7.0,2014-01-22T09:41:58,Case Closed Case Invalid ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2014-01-22T08:21:39,B2,1103.0,327331.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
71,53be4de188045d2e0f400039,101001005937,Open,No Utilities Residential - Water,7.0,,,,ISD,62,Columbus Ave Apartments,9.0,"{u'latitude': u'42.31449', u'needs_recoding': False, u'longitude': u'-71.09634'}",A,42.31449,2030 Columbus Ave  Roxbury  MA  02119,2030 Columbus Ave,2119.0,-71.09634,Roxbury,11.0,2014-01-15T10:40:50,E13,1105.0,211642.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,No Utilities Residential - Water,Ward 11
72,53be4de488045d2e0f40003a,101001003621,Closed,Unsatisfactory Living Conditions,4.0,2014-04-07T11:32:49,Case Closed NOACC: Closed-No Access ,,ISD,69,Esmond Street,7.0,"{u'latitude': u'42.29928', u'needs_recoding': False, u'longitude': u'-71.086241'}",A,42.29928,3 Esmond St  Dorchester  MA  02121,3 Esmond St,2121.0,-71.086241,Greater Mattapan,8.0,2014-01-13T09:20:11,B3,1407.0,165038.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,14
73,53be4de688045d2e0f40003b,101001002328,Open,Maintenance Complaint - Residential,7.0,,,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2014-01-10T12:04:17,D4,404.0,322471.0,Address,1C,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Maintenance Complaint - Residential,Ward 4
74,53be4de988045d2e0f40003c,101001000359,Closed,Heat - Excessive  Insufficient,4.0,2014-01-13T09:03:17,Case Closed : ,,ISD,69,Esmond Street,7.0,"{u'latitude': u'42.29919', u'needs_recoding': False, u'longitude': u'-71.08615'}",A,42.29919,5 Esmond St  Dorchester  MA  02121,5 Esmond St,2121.0,-71.08615,Greater Mattapan,8.0,2014-01-08T08:26:32,B3,1407.0,230895.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 14
75,53be4dea88045d2e0f40003d,101000999984,Closed,Mice Infestation - Residential,7.0,2014-01-23T11:23:13,Case Closed : ,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2014-01-07T13:12:15,D4,404.0,322406.0,Address,1C,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Mice Infestation - Residential,Ward 4
76,53be4dec88045d2e0f40003e,101000997993,Open,Squalid Living Conditions,4.0,,,,ISD,160,Fessenden Street Apartments (Family),8.0,"{u'latitude': u'42.278911', u'needs_recoding': False, u'longitude': u'-71.092801'}",A,42.278911,15 Fessenden St  Mattapan  MA  02126,15 Fessenden St,2126.0,-71.092801,Greater Mattapan,9.0,2014-01-04T21:36:51,B3,1802.0,165251.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Squalid Living Conditions,18
77,53be4df388045d2e0f40003f,101000991545,Closed,Heat - Excessive  Insufficient,7.0,2014-01-03T11:55:06,Case Closed : ,,ISD,74,Huntington House,9.0,"{u'latitude': u'42.341601', u'needs_recoding': False, u'longitude': u'-71.085883'}",CD,42.341601,270 Huntington Ave  Boston  MA  02115,270 Huntington Ave,2115.0,-71.085883,Fenway / Kenmore / Audubon Circle / Longwood,13.0,2013-12-26T14:37:02,D4,408.0,76322.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 4
78,53be4df388045d2e0f40003f,101000991545,Closed,Heat - Excessive  Insufficient,7.0,2014-01-03T11:55:06,Case Closed : ,,ISD,74,Huntington House,9.0,"{u'latitude': u'42.341601', u'needs_recoding': False, u'longitude': u'-71.085883'}",CD,42.341601,270 Huntington Ave  Boston  MA  02115,270 Huntington Ave,2115.0,-71.085883,Fenway / Kenmore / Audubon Circle / Longwood,13.0,2013-12-26T14:37:02,D4,408.0,76322.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 4
79,53be4df388045d2e0f400040,101000991497,Open,Heat - Excessive  Insufficient,9.0,,,,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.34447', u'needs_recoding': False, u'longitude': u'-71.14355'}",E,42.34447,91 Washington St  Brighton  MA  02135,91 Washington St,2135.0,-71.14355,Allston / Brighton,15.0,2013-12-26T13:49:51,D14,2110.0,330114.0,Address,04,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 21
80,53be4e1188045d2e0f400041,101000967032,Closed,Maintenance Complaint - Residential,9.0,2013-11-18T11:20:59,Case Closed : ,,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.344628', u'needs_recoding': False, u'longitude': u'-71.143841'}",E,42.344628,95 Washington St  Brighton  MA  02135,95 Washington St,2135.0,-71.143841,Allston / Brighton,15.0,2013-11-17T16:50:22,D14,2110.0,330144.0,Address,04,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Maintenance Complaint - Residential,Ward 21
81,53be4e1188045d2e0f400041,101000967032,Closed,Maintenance Complaint - Residential,9.0,2013-11-18T11:20:59,Case Closed : ,,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.344628', u'needs_recoding': False, u'longitude': u'-71.143841'}",E,42.344628,95 Washington St  Brighton  MA  02135,95 Washington St,2135.0,-71.143841,Allston / Brighton,15.0,2013-11-17T16:50:22,D14,2110.0,330144.0,Address,04,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Maintenance Complaint - Residential,Ward 21
82,53be4e1288045d2e0f400042,101000965932,Closed,Unsatisfactory Living Conditions,2.0,2013-11-15T09:10:42,Case Closed : ,,ISD,130,Msgr Powers,6.0,"{u'latitude': u'42.33354', u'needs_recoding': False, u'longitude': u'-71.03489'}",E,42.33354,120 L St  South Boston  MA  02127,120 L St,2127.0,-71.03489,South Boston / South Boston Waterfront,5.0,2013-11-15T09:10:18,C6,606.0,82455.0,Address,05,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 6
83,53be4e1788045d2e0f400043,101000963742,Open,Heat - Excessive  Insufficient,3.0,,,,ISD,87,Tuttle House,7.0,"{u'latitude': u'42.31295', u'needs_recoding': False, u'longitude': u'-71.05357'}",A,42.31295,35 Tuttle St  Dorchester  MA  02125,35 Tuttle St,2125.0,-71.05357,Dorchester,7.0,2013-11-11T22:40:47,C11,1310.0,323453.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 13
84,53be4e1888045d2e0f400044,101000962899,Open,Heat - Excessive  Insufficient,3.0,,,,ISD,87,Tuttle House,7.0,"{u'latitude': u'42.31295', u'needs_recoding': False, u'longitude': u'-71.05357'}",A,42.31295,35 Tuttle St  Dorchester  MA  02125,35 Tuttle St,2125.0,-71.05357,Dorchester,7.0,2013-11-08T21:25:44,C11,1310.0,323453.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 13
85,53be4e1988045d2e0f400045,101000961941,Closed,Unsafe/Dangerous Conditions,5.0,2014-01-16T16:11:28,Case Closed NOBASE: No Basis ,,ISD,120,Hassan,8.0,"{u'latitude': u'42.26457', u'needs_recoding': False, u'longitude': u'-71.10257'}",E,42.26457,705 River St  Mattapan  MA  02126,705 River St,2126.0,-71.10257,Hyde Park,9.0,2013-11-07T11:22:57,E18,1805.0,116707.0,Address,08,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Unsafe Dangerous Conditions,Ward 18
86,53be4e1a88045d2e0f400046,101000961259,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,89,Victory Housing,7.0,"{u'latitude': u'42.32213', u'needs_recoding': False, u'longitude': u'-71.08178'}",A,42.32213,254 Warren St  Roxbury  MA  02119,254 Warren St,2119.0,-71.08178,Roxbury,13.0,2013-11-06T12:08:36,B2,1201.0,143233.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 12
87,53be4e1d88045d2e0f400047,101000959473,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,89,Victory Housing,7.0,"{u'latitude': u'42.32213', u'needs_recoding': False, u'longitude': u'-71.08178'}",A,42.32213,254 Warren St  Roxbury  MA  02119,254 Warren St,2119.0,-71.08178,Roxbury,13.0,2013-11-04T09:19:36,B2,1201.0,328719.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 12
88,53be4e1e88045d2e0f400048,101000958352,Closed,Unsatisfactory Living Conditions,4.0,2013-11-14T15:30:54,Case Closed : ,,ISD,114,Franklin Field Family - State,8.0,"{u'latitude': u'42.28954', u'needs_recoding': False, u'longitude': u'-71.08393'}",E,42.28954,91 Ames St  Dorchester  MA  02124,91 Ames St,2124.0,-71.08393,Greater Mattapan,9.0,2013-11-01T11:20:26,B3,1410.0,177712.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 14
89,53be4e1e88045d2e0f400048,101000958352,Closed,Unsatisfactory Living Conditions,4.0,2013-11-14T15:30:54,Case Closed : ,,ISD,114,Franklin Field Family - State,8.0,"{u'latitude': u'42.28954', u'needs_recoding': False, u'longitude': u'-71.08393'}",E,42.28954,91 Ames St  Dorchester  MA  02124,91 Ames St,2124.0,-71.08393,Greater Mattapan,9.0,2013-11-01T11:20:26,B3,1410.0,177712.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 14
90,53be4e1e88045d2e0f400048,101000958352,Closed,Unsatisfactory Living Conditions,4.0,2013-11-14T15:30:54,Case Closed : ,,ISD,114,Franklin Field Family - State,8.0,"{u'latitude': u'42.28954', u'needs_recoding': False, u'longitude': u'-71.08393'}",E,42.28954,91 Ames St  Dorchester  MA  02124,91 Ames St,2124.0,-71.08393,Greater Mattapan,9.0,2013-11-01T11:20:26,B3,1410.0,177712.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 14
91,53be4e2088045d2e0f400049,101000957015,Closed,Unsatisfactory Living Conditions,6.0,2013-11-14T15:22:28,Case Closed : ,,ISD,136,Rockland,12.0,"{u'latitude': u'42.25831', u'needs_recoding': False, u'longitude': u'-71.15986'}",E,42.25831,5300 Washington St  West Roxbury  MA  02132,5300 Washington St,2132.0,-71.15986,West Roxbury,12.0,2013-10-30T11:54:41,E5,2015.0,331981.0,Address,06,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 20
92,53be4e2188045d2e0f40004a,101000956594,Open,Heat - Excessive  Insufficient,6.0,,,,ISD,19,Green Street,9.0,"{u'latitude': u'42.31174', u'needs_recoding': False, u'longitude': u'-71.10938'}",E,42.31174,82 Green St  Jamaica Plain  MA  02130,82 Green St,2130.0,-71.10938,Jamaica Plain,11.0,2013-10-29T18:23:27,E13,1906.0,243366.0,Address,02,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 19
93,53be4e2188045d2e0f40004b,101000956398,Open,Unsatisfactory Living Conditions,6.0,,,,ISD,136,Rockland,12.0,"{u'latitude': u'42.25831', u'needs_recoding': False, u'longitude': u'-71.15986'}",E,42.25831,5300 Washington St  West Roxbury  MA  02132,5300 Washington St,2132.0,-71.15986,West Roxbury,12.0,2013-10-29T13:51:00,E5,2015.0,332013.0,Address,06,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 20
